label,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,kp_34,kp_35,kp_36,kp_37,kp_38,kp_39,kp_40,kp_41,kp_42,kp_43,kp_44,kp_45,kp_46,kp_47,kp_48,kp_49,kp_50,kp_51,kp_52,kp_53,kp_54,kp_55,kp_56,kp_57,kp_58,kp_59,kp_60,kp_61,kp_62
hola,0.266337,0.661323,0.0,0.317461,0.657263,0.003189,0.360384,0.604957,0.009395,0.381603,0.563212,0.011789,0.385446,0.533368,0.013006,0.361807,0.546673,0.01504,0.39636,0.510758,0.006245,0.423983,0.489541,-0.003263,0.448849,0.469352,-0.01131,0.351729,0.532369,0.003629,0.393355,0.493939,-0.006237,0.4269,0.466805,-0.01688,0.457383,0.441462,-0.024964,0.337056,0.523566,-0.010227,0.381288,0.485363,-0.023739,0.416101,0.461508,-0.035109,0.446178,0.438067,-0.042191,0.319132,0.520079,-0.024284,0.358877,0.489568,-0.037627,0.38826,0.47093,-0.046076,0.414887,0.453514,-0.052258
hola,0.24412,0.65261,0.0,0.300951,0.647932,1.8e-05,0.349549,0.593972,0.006316,0.370969,0.547017,0.00929,0.36396,0.517581,0.011103,0.352121,0.530822,0.014717,0.387083,0.492502,0.006746,0.414163,0.467898,-0.003262,0.43899,0.44387,-0.012279,0.339828,0.517123,0.004731,0.379156,0.475777,-0.005298,0.413535,0.446594,-0.016896,0.445004,0.419068,-0.025881,0.321963,0.50946,-0.00796,0.363197,0.466052,-0.022082,0.398415,0.440052,-0.034873,0.428514,0.415054,-0.043036,0.300553,0.507398,-0.021297,0.337674,0.47334,-0.03491,0.365924,0.453138,-0.044188,0.390912,0.434171,-0.051325
hola,0.211004,0.650708,0.0,0.274792,0.634587,0.002465,0.322701,0.57497,0.009496,0.342809,0.529309,0.012224,0.338866,0.503724,0.013622,0.32429,0.509615,0.018048,0.359918,0.465915,0.007966,0.387232,0.440173,-0.003863,0.41324,0.415461,-0.01384,0.30972,0.496654,0.005879,0.350962,0.44948,-0.005856,0.384904,0.417952,-0.018504,0.416952,0.389116,-0.027988,0.289648,0.490098,-0.009244,0.332241,0.441274,-0.02449,0.367057,0.41144,-0.037121,0.398224,0.384762,-0.044863,0.265148,0.488749,-0.024974,0.304271,0.451702,-0.039309,0.333451,0.428608,-0.04834,0.359879,0.408072,-0.055033
hola,0.163481,0.63964,0.0,0.224094,0.621778,-0.002088,0.269124,0.556735,0.00237,0.286451,0.508686,0.00397,0.286124,0.480455,0.004187,0.267589,0.47674,0.008466,0.304324,0.424156,-0.003783,0.332935,0.393858,-0.016024,0.358273,0.36639,-0.025967,0.248821,0.465783,-0.001779,0.2903,0.409318,-0.014567,0.321919,0.372571,-0.027215,0.351255,0.339961,-0.036921,0.223745,0.464077,-0.014868,0.264974,0.403793,-0.031545,0.297589,0.368584,-0.044708,0.326552,0.338602,-0.052927,0.192564,0.468887,-0.028522,0.229329,0.422042,-0.045606,0.258115,0.393505,-0.056092,0.283559,0.369108,-0.063453
hola,0.115347,0.935202,0.0,0.18088,0.884182,-0.011051,0.216885,0.811429,-0.018852,0.230328,0.752403,-0.029346,0.23348,0.70781,-0.040534,0.179185,0.73857,-0.011969,0.196104,0.687998,-0.043594,0.229532,0.681534,-0.068486,0.262829,0.690276,-0.083277,0.150337,0.745138,-0.021155,0.168583,0.688647,-0.051241,0.208175,0.68791,-0.069606,0.244469,0.702944,-0.080622,0.121265,0.765779,-0.034031,0.140219,0.714409,-0.066079,0.18017,0.721563,-0.078115,0.213259,0.745401,-0.081364,0.091356,0.797423,-0.04817,0.115546,0.755023,-0.07397,0.151458,0.751792,-0.083745,0.182806,0.763371,-0.087586
hola,0.144362,0.81959,0.0,0.204593,0.804525,-0.005734,0.247728,0.736472,-0.006293,0.265652,0.680964,-0.008383,0.256146,0.641326,-0.011307,0.208024,0.674024,-0.005223,0.239249,0.622222,-0.02306,0.275696,0.608104,-0.036615,0.307698,0.605833,-0.045124,0.185016,0.665409,-0.011822,0.22038,0.605205,-0.028887,0.262006,0.596971,-0.039368,0.297797,0.60156,-0.046055,0.161779,0.669002,-0.020806,0.199077,0.605408,-0.042248,0.2377,0.600285,-0.052482,0.267187,0.608875,-0.056345,0.13999,0.679976,-0.030111,0.176594,0.636137,-0.049669,0.212129,0.625797,-0.059735,0.240578,0.626768,-0.065345
hola,0.20915,0.699516,0.0,0.274292,0.685551,0.000812,0.318777,0.620413,0.009661,0.339932,0.572379,0.014684,0.330433,0.540867,0.019022,0.29069,0.551943,0.023933,0.326662,0.508946,0.014164,0.361127,0.491934,0.002781,0.392287,0.481321,-0.005711,0.274502,0.543666,0.014076,0.313513,0.497096,0.002949,0.35272,0.477011,-0.010085,0.390513,0.463502,-0.019093,0.254956,0.54224,0.000384,0.295193,0.493555,-0.017483,0.334376,0.474209,-0.032358,0.367833,0.462595,-0.040139,0.235536,0.544573,-0.013789,0.273251,0.501597,-0.031316,0.304693,0.486427,-0.042726,0.333077,0.480295,-0.050005
hola,0.23618,0.654937,0.0,0.296711,0.642822,-0.002131,0.347484,0.584106,0.003223,0.371503,0.536007,0.005505,0.360512,0.500532,0.006889,0.335088,0.514069,0.017732,0.371099,0.47598,0.009135,0.400567,0.461232,-0.002177,0.428909,0.447918,-0.011572,0.320004,0.502458,0.008324,0.360921,0.461211,-0.000489,0.396375,0.44348,-0.012347,0.431673,0.428462,-0.021696,0.299922,0.49695,-0.004521,0.342303,0.456647,-0.018592,0.382196,0.440365,-0.031889,0.416053,0.429333,-0.040297,0.277671,0.495,-0.018263,0.316678,0.458608,-0.031077,0.347149,0.448288,-0.039139,0.373704,0.445885,-0.045398
hola,0.267496,0.629085,0.0,0.324954,0.626063,-0.002247,0.374943,0.577671,0.00179,0.399826,0.536214,0.002681,0.401232,0.498323,0.002696,0.37245,0.507798,0.015894,0.411513,0.473912,0.00433,0.442656,0.462328,-0.008314,0.472041,0.453424,-0.017882,0.359072,0.492804,0.006614,0.402722,0.457769,-0.004805,0.438396,0.443749,-0.017348,0.473174,0.433112,-0.026375,0.341306,0.483059,-0.006126,0.386336,0.445899,-0.020966,0.423952,0.431768,-0.032155,0.456994,0.421132,-0.03844,0.320878,0.47699,-0.019817,0.361494,0.4451,-0.032832,0.393347,0.43206,-0.040255,0.422532,0.423988,-0.045362
hola,0.289054,0.628569,0.0,0.341936,0.625618,-0.003615,0.391269,0.581056,-3.7e-05,0.416496,0.539557,0.000836,0.416586,0.502524,0.00085,0.391848,0.513332,0.015038,0.426938,0.480299,0.00551,0.454928,0.466463,-0.005289,0.481594,0.454553,-0.014028,0.380509,0.497664,0.006537,0.421628,0.464675,-0.003305,0.454374,0.450511,-0.014454,0.48619,0.439438,-0.022763,0.363877,0.488063,-0.005475,0.407096,0.454647,-0.0196,0.443819,0.442842,-0.031238,0.475766,0.434024,-0.038161,0.344018,0.482041,-0.018483,0.383831,0.453836,-0.031331,0.415052,0.443737,-0.039401,0.443479,0.438683,-0.045291
adios,0.767802,0.827813,0.0,0.709802,0.80623,-0.012298,0.667761,0.75139,-0.018584,0.642398,0.702197,-0.025627,0.615793,0.668187,-0.032247,0.691153,0.670733,0.000842,0.669791,0.612845,-0.012236,0.653865,0.581115,-0.025747,0.637048,0.555373,-0.035841,0.719062,0.655668,-0.004345,0.699031,0.587853,-0.015301,0.682068,0.54694,-0.028032,0.664592,0.511586,-0.037451,0.749203,0.657723,-0.012866,0.737598,0.588371,-0.025098,0.724984,0.545688,-0.036294,0.710593,0.509491,-0.044088,0.780526,0.672853,-0.022787,0.779031,0.620841,-0.03327,0.772723,0.587891,-0.038977,0.763498,0.558956,-0.043015
adios,0.774761,0.821295,-0.0,0.71593,0.795432,-0.011052,0.673716,0.738272,-0.01618,0.647681,0.687067,-0.022673,0.620374,0.652762,-0.028852,0.696088,0.65449,0.005913,0.673315,0.595992,-0.006002,0.657474,0.563879,-0.0196,0.641916,0.536711,-0.030052,0.723583,0.639106,0.000177,0.702451,0.569816,-0.010042,0.685543,0.527547,-0.023297,0.668878,0.491632,-0.033235,0.753713,0.641096,-0.009047,0.740812,0.569894,-0.020587,0.728283,0.525848,-0.032156,0.714746,0.489278,-0.04023,0.785637,0.656498,-0.01973,0.783008,0.603019,-0.029287,0.776363,0.567777,-0.03492,0.767691,0.53699,-0.038999
adios,0.778772,0.818772,-0.0,0.71937,0.789692,-0.011175,0.678115,0.730931,-0.015708,0.653309,0.676134,-0.021914,0.626,0.639745,-0.027907,0.701709,0.643219,0.008548,0.679815,0.583462,-0.003099,0.664151,0.54998,-0.017136,0.648872,0.520558,-0.028049,0.730368,0.627219,0.002805,0.710217,0.557196,-0.007184,0.69345,0.513213,-0.0208,0.676793,0.475621,-0.031255,0.760542,0.628811,-0.006657,0.747662,0.557147,-0.017969,0.735281,0.51171,-0.02936,0.721905,0.473193,-0.037483,0.792041,0.644168,-0.017778,0.788171,0.588682,-0.02691,0.781249,0.552006,-0.032271,0.772859,0.519691,-0.036277
adios,0.782077,0.808064,-0.0,0.721793,0.778064,-0.011056,0.681212,0.719828,-0.015278,0.657121,0.664464,-0.021126,0.629703,0.629185,-0.026838,0.705028,0.631084,0.009003,0.683383,0.56959,-0.001569,0.668969,0.53565,-0.014849,0.655354,0.504893,-0.025441,0.734243,0.615392,0.003552,0.71491,0.544083,-0.005449,0.699562,0.500064,-0.018403,0.684921,0.462078,-0.028589,0.764857,0.617251,-0.005614,0.752574,0.544333,-0.016125,0.741239,0.498546,-0.02718,0.729629,0.459585,-0.03527,0.797038,0.632781,-0.016455,0.793637,0.576739,-0.024716,0.787522,0.540219,-0.029731,0.780525,0.507319,-0.033713
adios,0.783382,0.804556,-0.0,0.722896,0.774078,-0.012299,0.682647,0.713057,-0.016538,0.658253,0.655112,-0.022189,0.630817,0.618166,-0.027626,0.707517,0.624312,0.008769,0.686698,0.560381,-0.00109,0.67334,0.52454,-0.013895,0.661205,0.491761,-0.024395,0.737103,0.609105,0.003846,0.718487,0.535488,-0.00461,0.704417,0.489298,-0.017402,0.691211,0.449052,-0.027724,0.767951,0.611599,-0.004917,0.757013,0.53633,-0.015261,0.746587,0.489336,-0.026613,0.735962,0.449141,-0.035037,0.800417,0.627932,-0.015474,0.79753,0.569472,-0.02405,0.792076,0.531302,-0.029574,0.785964,0.496683,-0.034002
adios,0.759928,0.817876,-0.0,0.701615,0.783628,-0.009335,0.661909,0.721555,-0.0123,0.637645,0.667502,-0.017576,0.609184,0.634518,-0.023163,0.686579,0.627918,0.011867,0.667372,0.562833,0.001719,0.655627,0.525809,-0.011909,0.645523,0.492131,-0.022813,0.714394,0.613003,0.005405,0.696936,0.537844,-0.002814,0.68429,0.49187,-0.01549,0.673068,0.452889,-0.025724,0.744062,0.614533,-0.004852,0.733776,0.538925,-0.014227,0.724304,0.492022,-0.025197,0.714593,0.453872,-0.033382,0.776405,0.629621,-0.016951,0.774987,0.569181,-0.02392,0.771102,0.530382,-0.028553,0.766117,0.496043,-0.032581
adios,0.806152,0.796744,0.0,0.742826,0.755048,-0.012315,0.702881,0.686602,-0.016114,0.68087,0.625642,-0.021599,0.653974,0.586154,-0.027039,0.737681,0.595865,0.011038,0.721671,0.525925,0.00161,0.711876,0.486142,-0.011267,0.703466,0.449874,-0.021973,0.769528,0.583016,0.005788,0.755981,0.50439,-0.002229,0.745752,0.456006,-0.015039,0.736117,0.414672,-0.025439,0.801439,0.588636,-0.003622,0.794266,0.51172,-0.013505,0.787494,0.462992,-0.025093,0.779928,0.421919,-0.03372,0.834648,0.608572,-0.015045,0.836897,0.547972,-0.023191,0.835494,0.50744,-0.028786,0.833043,0.46997,-0.03338
adios,0.710565,0.812768,0.0,0.649295,0.79791,-0.014168,0.59987,0.746238,-0.021388,0.569593,0.697648,-0.028921,0.540178,0.668167,-0.036192,0.620965,0.64986,-0.003008,0.593632,0.58865,-0.014719,0.576365,0.550838,-0.027158,0.561274,0.518623,-0.037229,0.649428,0.630295,-0.00779,0.625433,0.556157,-0.01761,0.608279,0.510136,-0.028213,0.592857,0.473236,-0.036676,0.680457,0.627252,-0.015928,0.664921,0.552008,-0.026902,0.652106,0.504621,-0.036904,0.639581,0.467108,-0.044456,0.71463,0.637916,-0.025876,0.711459,0.577789,-0.035623,0.704828,0.53865,-0.041113,0.695402,0.505067,-0.045368
adios,0.779371,0.822045,-0.0,0.717215,0.783985,-0.012272,0.670825,0.71969,-0.017603,0.641671,0.663996,-0.024485,0.610165,0.631477,-0.031274,0.695054,0.62684,0.006121,0.668915,0.558931,-0.006573,0.654994,0.521066,-0.021821,0.643278,0.486388,-0.033683,0.726099,0.611033,0.000561,0.705742,0.532125,-0.008228,0.693319,0.486011,-0.020376,0.684136,0.446508,-0.030601,0.758788,0.613729,-0.008956,0.746648,0.533722,-0.018885,0.737689,0.488622,-0.028291,0.729276,0.452067,-0.035719,0.79431,0.630812,-0.02061,0.795393,0.571411,-0.02749,0.792498,0.534027,-0.030829,0.788658,0.500289,-0.034146
adios,0.758424,0.824777,-0.0,0.698329,0.78313,-0.010893,0.654501,0.717619,-0.015324,0.628048,0.662463,-0.021903,0.597867,0.628843,-0.0287,0.687041,0.619651,0.010286,0.663696,0.551468,-0.000511,0.651435,0.514,-0.015173,0.641948,0.479298,-0.027094,0.719485,0.604288,0.003792,0.702933,0.524014,-0.003903,0.693018,0.477447,-0.016529,0.685966,0.438296,-0.027438,0.752227,0.60854,-0.006773,0.746072,0.527182,-0.016494,0.740111,0.480878,-0.027303,0.734496,0.443059,-0.035848,0.786727,0.628315,-0.019345,0.791578,0.566766,-0.026574,0.791236,0.527293,-0.03115,0.789615,0.490863,-0.035528
adios,0.20847,0.845671,0.0,0.282561,0.810911,-0.013396,0.332958,0.754756,-0.009554,0.361821,0.698586,-0.006577,0.388919,0.661079,-0.003971,0.286448,0.653704,0.014729,0.306911,0.578009,0.009973,0.318086,0.533868,0.000863,0.328672,0.493166,-0.008099,0.252689,0.642224,0.010519,0.263478,0.55577,0.00488,0.273336,0.503132,-0.010281,0.282749,0.456767,-0.023054,0.218511,0.64973,0.002368,0.219017,0.563617,-0.009539,0.225293,0.511735,-0.024979,0.234574,0.464317,-0.036192,0.18229,0.670647,-0.007494,0.174462,0.601739,-0.02178,0.172849,0.558399,-0.031387,0.177033,0.516367,-0.038178
adios,0.202406,0.821847,0.0,0.276377,0.786092,-0.014096,0.326815,0.728638,-0.010434,0.357207,0.670254,-0.007947,0.383802,0.631448,-0.005733,0.284519,0.623192,0.016255,0.305699,0.547313,0.011251,0.316469,0.504906,0.001482,0.326293,0.466245,-0.007698,0.249704,0.608872,0.012809,0.263082,0.521479,0.00733,0.273018,0.470336,-0.007072,0.281221,0.42707,-0.019145,0.214823,0.613246,0.005068,0.220384,0.526938,-0.005985,0.22778,0.477498,-0.019911,0.237255,0.433753,-0.03004,0.177835,0.631435,-0.004698,0.174828,0.564019,-0.017516,0.175691,0.522238,-0.025976,0.181316,0.482653,-0.031954
adios,0.19941,0.794201,0.0,0.271675,0.764408,-0.014234,0.322171,0.707811,-0.010819,0.355589,0.653249,-0.00829,0.384277,0.619175,-0.006047,0.28157,0.603939,0.015728,0.305425,0.530839,0.011162,0.318085,0.487286,0.001909,0.328804,0.448097,-0.00694,0.248715,0.588942,0.012562,0.264602,0.503385,0.007643,0.276339,0.450555,-0.006841,0.286293,0.404994,-0.018784,0.215231,0.592322,0.005317,0.222518,0.507362,-0.005218,0.231849,0.455793,-0.019716,0.242682,0.409697,-0.030161,0.179358,0.610034,-0.003871,0.176923,0.543647,-0.016914,0.178408,0.500262,-0.025876,0.184617,0.458601,-0.032012
adios,0.199945,0.775171,0.0,0.26923,0.747358,-0.017311,0.320987,0.693051,-0.017367,0.354843,0.639481,-0.017569,0.384667,0.604875,-0.018233,0.28435,0.58879,0.005369,0.308047,0.515062,-0.002314,0.319933,0.470871,-0.012824,0.329833,0.431314,-0.022346,0.251908,0.573425,0.002621,0.267889,0.48694,-0.004715,0.278873,0.435205,-0.019405,0.288461,0.390114,-0.031565,0.218425,0.576303,-0.003991,0.227017,0.489966,-0.016177,0.235298,0.439015,-0.030437,0.244999,0.39329,-0.040799,0.182714,0.592987,-0.012625,0.180805,0.525246,-0.026491,0.1823,0.483277,-0.035316,0.188095,0.443397,-0.0414
adios,0.200029,0.760442,0.0,0.268339,0.732711,-0.018573,0.320427,0.678727,-0.017764,0.355438,0.626135,-0.016671,0.385281,0.592942,-0.015495,0.285043,0.573436,0.01016,0.30841,0.501372,0.005575,0.320418,0.457028,-0.003426,0.330156,0.417538,-0.01201,0.252777,0.556578,0.009231,0.269989,0.471755,0.005208,0.281999,0.42012,-0.00787,0.291881,0.375659,-0.01875,0.220036,0.557756,0.004033,0.230221,0.473002,-0.005842,0.240001,0.423491,-0.019561,0.250287,0.37882,-0.029402,0.18442,0.572493,-0.003454,0.184828,0.50692,-0.015687,0.18716,0.465787,-0.024087,0.193426,0.426019,-0.029814
adios,0.211139,0.737163,0.0,0.282154,0.711662,-0.015605,0.335018,0.660158,-0.013213,0.369225,0.609345,-0.010944,0.396038,0.576622,-0.009107,0.298966,0.553846,0.010217,0.32178,0.48279,0.005294,0.332208,0.439723,-0.004305,0.340909,0.400477,-0.013376,0.268124,0.536622,0.00839,0.284384,0.452778,0.003806,0.295036,0.401796,-0.010271,0.30435,0.357558,-0.02236,0.236861,0.537099,0.002831,0.246549,0.453986,-0.006389,0.254322,0.406498,-0.020082,0.262731,0.364959,-0.030383,0.202743,0.551326,-0.004707,0.202495,0.485697,-0.015482,0.204859,0.445615,-0.02299,0.21081,0.408526,-0.028473
adios,0.227221,0.719499,0.0,0.292191,0.694841,-0.013588,0.34392,0.650549,-0.012677,0.384455,0.607029,-0.012421,0.413236,0.577345,-0.012223,0.324007,0.551679,0.010074,0.355481,0.483788,0.003994,0.369226,0.446242,-0.005177,0.38148,0.41077,-0.013045,0.295871,0.532887,0.008536,0.321804,0.451688,0.004424,0.336457,0.408422,-0.005934,0.349397,0.372565,-0.015084,0.266225,0.528661,0.003374,0.287117,0.447474,-0.003606,0.300002,0.405127,-0.011486,0.312457,0.370537,-0.01802,0.233505,0.534722,-0.003887,0.239969,0.474066,-0.011381,0.246844,0.437177,-0.015148,0.256154,0.404015,-0.018018
adios,0.228861,0.739214,0.0,0.294555,0.713588,-0.014049,0.346301,0.665639,-0.013583,0.38414,0.619258,-0.013818,0.411349,0.588903,-0.014434,0.32147,0.558861,0.006271,0.347429,0.489464,-0.001026,0.358233,0.45015,-0.011259,0.367867,0.413186,-0.020305,0.292336,0.541415,0.003629,0.311469,0.456088,-0.00225,0.322041,0.41158,-0.013948,0.331874,0.374125,-0.024201,0.262302,0.539984,-0.002469,0.274346,0.454964,-0.011541,0.283066,0.411099,-0.021279,0.292521,0.374426,-0.02908,0.229814,0.551027,-0.010585,0.230605,0.485799,-0.020161,0.233826,0.44691,-0.025427,0.240248,0.411774,-0.029462
adios,0.262032,0.778356,0.0,0.332696,0.773771,-0.017576,0.391511,0.737147,-0.017307,0.434259,0.698678,-0.016901,0.468686,0.677896,-0.016672,0.371756,0.627922,0.005706,0.408864,0.56803,-0.001482,0.430494,0.533647,-0.01135,0.449705,0.503739,-0.019973,0.345487,0.603416,0.004864,0.378,0.52868,-0.001227,0.399694,0.48621,-0.014463,0.418872,0.450383,-0.025464,0.316256,0.595204,0.000212,0.340468,0.521347,-0.009817,0.359048,0.478297,-0.022404,0.376842,0.442536,-0.031646,0.282678,0.599387,-0.006608,0.293171,0.538724,-0.01769,0.302699,0.501066,-0.024841,0.314549,0.467528,-0.029858
adios,0.179714,0.73414,0.0,0.246776,0.702481,-0.017926,0.295688,0.648099,-0.016072,0.327962,0.592711,-0.013814,0.355281,0.558054,-0.01127,0.25607,0.550661,0.013048,0.277876,0.479924,0.010376,0.286991,0.437877,0.002259,0.293799,0.399626,-0.005752,0.224296,0.535967,0.013393,0.237866,0.452857,0.011137,0.245059,0.402603,-0.001521,0.250076,0.35896,-0.012484,0.193437,0.537817,0.009584,0.198014,0.457731,0.002687,0.20334,0.411312,-0.009527,0.208996,0.369989,-0.018921,0.160714,0.552225,0.003378,0.156748,0.489384,-0.005425,0.156569,0.450087,-0.012102,0.160639,0.412936,-0.017058
adios,0.707596,0.733003,-0.0,0.650632,0.711374,-0.01487,0.606983,0.657067,-0.022837,0.579884,0.605433,-0.031806,0.550191,0.572375,-0.040576,0.628631,0.561103,-0.000418,0.603784,0.501847,-0.014343,0.586637,0.46973,-0.029384,0.569942,0.442222,-0.041052,0.657189,0.542788,-0.005573,0.635248,0.467912,-0.017632,0.618136,0.423298,-0.031466,0.600836,0.386799,-0.042423,0.688562,0.543813,-0.014566,0.675507,0.467705,-0.028165,0.662698,0.420072,-0.041669,0.648358,0.380641,-0.051536,0.721797,0.559086,-0.025339,0.723736,0.501986,-0.036728,0.720422,0.463971,-0.044735,0.713285,0.430023,-0.051115
adios,0.704949,0.737225,-0.0,0.648909,0.713688,-0.012872,0.605252,0.658755,-0.019291,0.578009,0.60773,-0.027194,0.548334,0.576635,-0.0351,0.625664,0.562315,0.002508,0.600506,0.502516,-0.010949,0.582995,0.471054,-0.025996,0.565837,0.443554,-0.037604,0.654005,0.544641,-0.003086,0.632369,0.470189,-0.01427,0.615095,0.42665,-0.027799,0.59798,0.39031,-0.038678,0.685396,0.545692,-0.012487,0.673123,0.469606,-0.025349,0.659961,0.42365,-0.038234,0.645184,0.385318,-0.047711,0.71868,0.560544,-0.023613,0.720811,0.502199,-0.034338,0.716987,0.464408,-0.041819,0.709183,0.430675,-0.047867
adios,0.704452,0.741788,-0.0,0.646751,0.718749,-0.012439,0.602731,0.663651,-0.01878,0.575436,0.611978,-0.026759,0.545265,0.580527,-0.034837,0.623883,0.56745,0.003315,0.598,0.508515,-0.009593,0.580309,0.476731,-0.024454,0.563207,0.448728,-0.036184,0.65195,0.549331,-0.002736,0.629057,0.474472,-0.013836,0.611304,0.430805,-0.027467,0.593718,0.394865,-0.038473,0.683159,0.550152,-0.012538,0.669497,0.473604,-0.025188,0.656138,0.427277,-0.038032,0.641706,0.388913,-0.047594,0.716644,0.564945,-0.024075,0.717352,0.506451,-0.034628,0.713135,0.468054,-0.042068,0.705666,0.433458,-0.048185
adios,0.704804,0.743718,-0.0,0.646213,0.71971,-0.012257,0.601871,0.66425,-0.018211,0.574285,0.613088,-0.025833,0.543132,0.583143,-0.033597,0.625409,0.569777,0.003635,0.599188,0.510325,-0.008754,0.58156,0.478269,-0.023202,0.564827,0.449916,-0.034738,0.652907,0.551349,-0.00232,0.629458,0.476454,-0.01327,0.611578,0.433691,-0.026705,0.59406,0.398584,-0.037517,0.683793,0.551634,-0.011997,0.669429,0.475128,-0.024558,0.65599,0.429188,-0.037387,0.641782,0.391299,-0.046866,0.717437,0.566138,-0.023428,0.718352,0.506979,-0.033875,0.71382,0.468261,-0.041404,0.706008,0.433613,-0.047597
adios,0.707816,0.740402,-0.0,0.649257,0.71563,-0.012242,0.60584,0.66069,-0.018187,0.578266,0.610693,-0.025465,0.548809,0.581045,-0.032753,0.62841,0.566672,0.002998,0.603773,0.506492,-0.009273,0.58698,0.473995,-0.023261,0.570709,0.445988,-0.034033,0.657392,0.549193,-0.002547,0.635192,0.475811,-0.012837,0.618212,0.431343,-0.025939,0.60178,0.394289,-0.036309,0.689202,0.54986,-0.011663,0.67554,0.474672,-0.023542,0.662834,0.427197,-0.036031,0.649292,0.387683,-0.045149,0.722799,0.564144,-0.022359,0.723661,0.506471,-0.03185,0.720463,0.468909,-0.038199,0.714263,0.435194,-0.043284
adios,0.67343,0.739879,0.0,0.62097,0.729705,-0.017746,0.573378,0.685437,-0.028601,0.540676,0.646218,-0.038995,0.511063,0.624034,-0.049609,0.591189,0.5906,-0.016099,0.564286,0.527624,-0.033028,0.546024,0.486808,-0.047431,0.529975,0.454242,-0.058045,0.617795,0.571106,-0.020234,0.592167,0.49742,-0.036144,0.575117,0.451596,-0.048997,0.560453,0.414152,-0.058085,0.648518,0.567321,-0.027477,0.633864,0.491588,-0.044258,0.623206,0.445209,-0.056904,0.613104,0.407441,-0.065066,0.682307,0.576391,-0.03634,0.685704,0.51537,-0.051035,0.684592,0.475691,-0.059373,0.679865,0.441266,-0.064897
adios,0.711881,0.725292,0.0,0.656183,0.708401,-0.017674,0.607883,0.664632,-0.029472,0.573292,0.626106,-0.040789,0.542114,0.602524,-0.052107,0.6304,0.572874,-0.015595,0.605272,0.512527,-0.033748,0.58655,0.476599,-0.049842,0.568358,0.447348,-0.061317,0.65791,0.554387,-0.019749,0.635142,0.482469,-0.034871,0.617783,0.438788,-0.048161,0.602379,0.402666,-0.057994,0.688274,0.553622,-0.027105,0.674777,0.479817,-0.042765,0.663139,0.435144,-0.055474,0.651303,0.399122,-0.064207,0.720249,0.566787,-0.036124,0.725796,0.509742,-0.049651,0.725209,0.471467,-0.057523,0.720783,0.437915,-0.06302
adios,0.656891,0.75768,0.0,0.604089,0.750942,-0.021404,0.551985,0.710359,-0.035215,0.515493,0.675154,-0.047951,0.48351,0.657963,-0.061575,0.573721,0.609638,-0.02354,0.54964,0.549976,-0.040521,0.53434,0.507964,-0.055232,0.520066,0.472557,-0.06604,0.600828,0.59076,-0.026274,0.577702,0.516018,-0.042695,0.559406,0.464453,-0.057264,0.54355,0.422422,-0.067534,0.631717,0.587254,-0.031499,0.612444,0.515941,-0.048498,0.597533,0.465908,-0.063968,0.585145,0.425569,-0.074042,0.665349,0.594934,-0.038518,0.669289,0.532967,-0.052209,0.668554,0.49076,-0.061462,0.666186,0.454097,-0.067985
